Year,Month,Day,Title,Link,List,Genres,Budget,Box office
2012,12,7.0,Deadfall,/wiki/Deadfall_(2012_film),"[' crime drama', '$12 million', '$1.9 million[2]']", crime drama,$12 million,$1.9 million[2]
2012,12,7.0,Lay the Favorite,/wiki/Lay_the_Favorite,"[' comedy-drama', '$14.7 million[2]', '$1,576,687']", comedy-drama,$14.7 million[2],"$1,576,687"
2012,12,19.0,The Guilt Trip,/wiki/The_Guilt_Trip_(film),"[' road comedy', '$40\xa0million[4]', '$41.9 million[4]']", road comedy,$40 million[4],$41.9 million[4]
2012,12,19.0,"Monsters, Inc. 3D","/wiki/Monsters,_Inc.","[' animated comedy', '$115\xa0million[1]', '$579.7\xa0million[1]']", animated comedy,$115 million[1],$579.7 million[1]
2012,12,19.0,Zero Dark Thirty,/wiki/Zero_Dark_Thirty,"[' action thriller', '$40–52.5 million[3][4]', '$132.8 million[3]']", action thriller,$40–52.5 million[3][4],$132.8 million[3]
2012,12,21.0,Jack Reacher,/wiki/Jack_Reacher_(film),"[' action thriller', '$60 million[2]', '$218.3 million[2]']", action thriller,$60 million[2],$218.3 million[2]
2012,12,21.0,This Is 40,/wiki/This_Is_40,"[' comedy-drama', '$35 million[3]', '$88.1 million[3]']", comedy-drama,$35 million[3],$88.1 million[3]
2012,12,21.0,The Impossible,/wiki/The_Impossible_(2012_film),"['-language Spanish disaster drama', '$45 million[3]', '$198.1 million[1][4]']",-language Spanish disaster drama,$45 million[3],$198.1 million[1][4]
2012,12,25.0,Django Unchained,/wiki/Django_Unchained,"['n', '$100 million[3]', '$426 million[3]']",n,$100 million[3],$426 million[3]
2012,12,25.0,Les Misérables,/wiki/Les_Mis%C3%A9rables_(2012_film),"['epic period musical', '$61million[8][9]', '$442.3million[9]']",epic period musical,$61million[8][9],$442.3million[9]
2012,12,25.0,Parental Guidance,/wiki/Parental_Guidance_(film),"[' family comedy', '$25 million[2]', '$119.8 million[2]']", family comedy,$25 million[2],$119.8 million[2]
2012,12,26.0,Quartet,/wiki/Quartet_(2012_film),"[' comedy-drama', '$11 million', '$59.5 million[1]']", comedy-drama,$11 million,$59.5 million[1]
2012,12,28.0,Promised Land,/wiki/Promised_Land_(2012_film),"[' drama', '$15 million[1][2]', '$12.3 million[2]']", drama,$15 million[1][2],$12.3 million[2]
2013,1,4.0,Texas Chainsaw 3D,/wiki/Texas_Chainsaw_3D,"[' slasher', '$20 million', '$47.3 million']", slasher,$20 million,$47.3 million
2013,1,11.0,Gangster Squad,/wiki/Gangster_Squad_(film),"[' action thriller', '$60–75 million[3][4]', '$105.2 million[4]']", action thriller,$60–75 million[3][4],$105.2 million[4]
2013,1,11.0,A Haunted House,/wiki/A_Haunted_House,"[' satirical horror comedy', '$2.5 million[2]', '$60.1 million[2]']", satirical horror comedy,$2.5 million[2],$60.1 million[2]
2013,1,11.0,Struck by Lightning,/wiki/Struck_by_Lightning_(2012_film),"[' coming-of-age comedy-drama', '$1.3 million[2]', '$28,378[3]']", coming-of-age comedy-drama,$1.3 million[2],"$28,378[3]"
2013,1,18.0,Broken City,/wiki/Broken_City,"[' neo-noir crime thriller', '$35–56.8 million[1][2]', '$34.7 million[1]']", neo-noir crime thriller,$35–56.8 million[1][2],$34.7 million[1]
2013,1,18.0,The Last Stand,/wiki/The_Last_Stand_(2013_film),"[' action thriller', '$45 million[2]', '$48.3 million[2]']", action thriller,$45 million[2],$48.3 million[2]
2013,1,18.0,Mama,/wiki/Mama_(2013_film),"[' short', '$15 million[2][3]', '$148.1 million[4]']", short,$15 million[2][3],$148.1 million[4]
2013,1,25.0,Hansel & Gretel: Witch Hunters,/wiki/Hansel_%26_Gretel:_Witch_Hunters,"[' fantasy horror', '$50 million[3][4]', '$226.3 million[4]']", fantasy horror,$50 million[3][4],$226.3 million[4]
2013,1,25.0,John Dies at the End,/wiki/John_Dies_at_the_End_(film),"[' comedy horror', 'Less than $1 million[2]', '$141,951[3]']", comedy horror,Less than $1 million[2],"$141,951[3]"
2013,1,25.0,Movie 43,/wiki/Movie_43,"[' anthology comedy', '$6 million[1]', '$32.4 million[1]']", anthology comedy,$6 million[1],$32.4 million[1]
2013,1,25.0,Parker,/wiki/Parker_(2013_film),"[' action thriller', '$31–35 million[3][4][1]', '$46.2 million[4]']", action thriller,$31–35 million[3][4][1],$46.2 million[4]
2013,2,1.0,Bullet to the Head,/wiki/Bullet_to_the_Head,"[' action', '$55 million', '$22.6 million']", action,$55 million,$22.6 million
2013,2,1.0,The Haunting in Connecticut 2: Ghosts of Georgia,/wiki/The_Haunting_in_Connecticut_2:_Ghosts_of_Georgia,"[' psychological horror', '$8 million[4]', '$5.1 million[5]']", psychological horror,$8 million[4],$5.1 million[5]
2013,2,1.0,Stand Up Guys,/wiki/Stand_Up_Guys,"[' black comedy crime', '$15 million[2]', '$5.1 million[3]']", black comedy crime,$15 million[2],$5.1 million[3]
2013,2,8.0,A Glimpse Inside the Mind of Charles Swan III,/wiki/A_Glimpse_Inside_the_Mind_of_Charles_Swan_III,"[' comedy', '$12 million', '$210,565']", comedy,$12 million,"$210,565"
2013,2,8.0,Identity Thief,/wiki/Identity_Thief,"[' road comedy', '$35 million[2]', '$175.4 million[2]']", road comedy,$35 million[2],$175.4 million[2]
2013,2,8.0,Side Effects,/wiki/Side_Effects_(2013_film),"[' psychological thriller', '$30 million[2]', '$66.7 million[3]']", psychological thriller,$30 million[2],$66.7 million[3]
2013,2,8.0,Top Gun 3D,/wiki/Top_Gun,"[' action drama', '$15 million', '$357.3 million[1]']", action drama,$15 million,$357.3 million[1]
2013,2,14.0,Beautiful Creatures,/wiki/Beautiful_Creatures_(2013_film),"[' romantic gothic fantasy', '$50–60 million[3][4]', '$60.1 million[4]']", romantic gothic fantasy,$50–60 million[3][4],$60.1 million[4]
2013,2,14.0,A Good Day to Die Hard,/wiki/A_Good_Day_to_Die_Hard,"[' action thriller film and the fifth and final installment in the Die Hard', '$92 million[1]', '$304.7 million[1]']", action thriller film and the fifth and final installment in the Die Hard,$92 million[1],$304.7 million[1]
2013,2,14.0,Safe Haven,/wiki/Safe_Haven_(film),"[' romantic drama fantasy thriller', '$28 million[3]', '$97.6 million[3]']", romantic drama fantasy thriller,$28 million[3],$97.6 million[3]
2013,2,15.0,Escape from Planet Earth,/wiki/Escape_from_Planet_Earth,"['computer-animated comedy-adventure science fiction', '$40 million[4]', '$74.6 million[5]']",computer-animated comedy-adventure science fiction,$40 million[4],$74.6 million[5]
2013,2,22.0,Dark Skies,/wiki/Dark_Skies_(2013_film),"[' science fiction horror', '$3.5 million[4]', '$27.8 million[4]']", science fiction horror,$3.5 million[4],$27.8 million[4]
2013,2,22.0,Snitch,/wiki/Snitch_(film),"[' action thriller', '$25 million[2]', '$57.9 million[3]']", action thriller,$25 million[2],$57.9 million[3]
2013,3,1.0,21 & Over,/wiki/21_%26_Over_(film),"[' comedy', '$10–13 million[2][3]', '$48.1 million[3]']", comedy,$10–13 million[2][3],$48.1 million[3]
2013,3,1.0,Jack the Giant Slayer,/wiki/Jack_the_Giant_Slayer,"[' fantasy adventure', '$185–200 million[2][3]', '$197 million[4]']", fantasy adventure,$185–200 million[2][3],$197 million[4]
2013,3,1.0,The Last Exorcism Part II,/wiki/The_Last_Exorcism_Part_II,"[' supernatural horror', '$5 million[2]', '$25 million[2]']", supernatural horror,$5 million[2],$25 million[2]
2013,3,1.0,Stoker,/wiki/Stoker_(film),"['psychological thriller', '$12 million[3]', '$12.1 million[3]']",psychological thriller,$12 million[3],$12.1 million[3]
2013,3,8.0,Dead Man Down,/wiki/Dead_Man_Down,"[' action thriller', '$30 million[2]', '$19.6 million[3][4]']", action thriller,$30 million[2],$19.6 million[3][4]
2013,3,8.0,Oz the Great and Powerful,/wiki/Oz_the_Great_and_Powerful,"[' fantasy adventure', '$215 million[2][3]', '$493.3 million[4]']", fantasy adventure,$215 million[2][3],$493.3 million[4]
2013,3,15.0,The Call,/wiki/The_Call_(2013_film),"[' psychological crime thriller', '$13 million[2]', '$68.6 million[2]']", psychological crime thriller,$13 million[2],$68.6 million[2]
2013,3,15.0,The Incredible Burt Wonderstone,/wiki/The_Incredible_Burt_Wonderstone,"[' comedy', '$34 million[4]', '$27.4 million[5]']", comedy,$34 million[4],$27.4 million[5]
2013,3,15.0,Spring Breakers,/wiki/Spring_Breakers,"[' comedy crime', '$5 million[4]', '$31.7 million[5]']", comedy crime,$5 million[4],$31.7 million[5]
2013,3,22.0,Admission,/wiki/Admission_(film),"[' romantic comedy-drama', '$13 million[2]', '$18,637,201[3]']", romantic comedy-drama,$13 million[2],"$18,637,201[3]"
2013,3,22.0,The Croods,/wiki/The_Croods,"[' animated adventure comedy', '$135–175 million[4][5]', '$587.2 million[4]']", animated adventure comedy,$135–175 million[4][5],$587.2 million[4]
2013,3,22.0,Olympus Has Fallen,/wiki/Olympus_Has_Fallen,"[' political action thriller film directed and co-produced by Antoine Fuqua from a screenplay written by Creighton Rothenberger and Katrin Benedikt, and is the first installment in the Has Fallen', '$70 million[3]', '$170.3 million[3]']"," political action thriller film directed and co-produced by Antoine Fuqua from a screenplay written by Creighton Rothenberger and Katrin Benedikt, and is the first installment in the Has Fallen",$70 million[3],$170.3 million[3]
2013,3,27.0,Trance,/wiki/Trance_(2013_film),"['psychological thriller', '$20 million[3]', '$24.3 million[3]']",psychological thriller,$20 million[3],$24.3 million[3]
2013,3,28.0,G.I. Joe: Retaliation,/wiki/G.I._Joe:_Retaliation,"[' military science fiction action', '$130-155 million[1][6]', '$375.7 million[5]']", military science fiction action,$130-155 million[1][6],$375.7 million[5]
2013,3,29.0,The Host,/wiki/The_Host_(2013_film),"[' romantic science fiction thriller', '$40 million[2]', '$63.3 million[2]']", romantic science fiction thriller,$40 million[2],$63.3 million[2]
2013,3,29.0,The Place Beyond the Pines,/wiki/The_Place_Beyond_the_Pines,"[' epic crime drama', '$15 million', '$47.1 million']", epic crime drama,$15 million,$47.1 million
2013,3,29.0,Temptation: Confessions of a Marriage Counselor,/wiki/Temptation:_Confessions_of_a_Marriage_Counselor,"[' romantic drama', '$37 million[1]', '$53.1 million[2]']", romantic drama,$37 million[1],$53.1 million[2]
2013,4,5.0,Evil Dead,/wiki/Evil_Dead_(2013_film),"[' supernatural horror', '$17 million[2]', '$97.5 million[2]']", supernatural horror,$17 million[2],$97.5 million[2]
2013,4,5.0,Jurassic Park 3D,/wiki/Jurassic_Park_(film),"[' science fiction action', '$63\xa0million[2]', '$1.057\xa0billion[3]']", science fiction action,$63 million[2],$1.057 billion[3]
2013,4,5.0,Upstream Color,/wiki/Upstream_Color,"[' experimental science fiction', '$50,000–100,000', '$584,881[2]']", experimental science fiction,"$50,000–100,000","$584,881[2]"
2013,4,12.0,42,/wiki/42_(film),"[' biographical sports', '$31-40 million[2][3]', '$97.5 million[3]']", biographical sports,$31-40 million[2][3],$97.5 million[3]
2013,4,12.0,Scary Movie 5,/wiki/Scary_Movie_5,"[' parody', '$20 million[3]', '$78.4 million[3]']", parody,$20 million[3],$78.4 million[3]
2013,4,19.0,The Lords of Salem,/wiki/The_Lords_of_Salem_(film),"['supernatural horror', '$1.5 million[5]', '$1.5 million[5]']",supernatural horror,$1.5 million[5],$1.5 million[5]
2013,4,19.0,Oblivion,/wiki/Oblivion_(2013_film),"[' post-apocalyptic action-adventure', '$120 million[4]', '$287.9 million[4]']", post-apocalyptic action-adventure,$120 million[4],$287.9 million[4]
2013,4,26.0,The Big Wedding,/wiki/The_Big_Wedding,"[' comedy', '$35 million[3]', '$46.5 million[3]']", comedy,$35 million[3],$46.5 million[3]
2013,4,26.0,Mud,/wiki/Mud_(2012_film),"[' coming-of-age drama', '$10 million[3]', '$32.6 million[4]']", coming-of-age drama,$10 million[3],$32.6 million[4]
2013,4,26.0,Pain & Gain,/wiki/Pain_%26_Gain,"[' action comedy', '$26 million[5][6]', '$86.2 million[6]']", action comedy,$26 million[5][6],$86.2 million[6]
2013,5,3.0,Iron Man 3,/wiki/Iron_Man_3,"[' superhero', '$200 million[2]', '$1.215 billion[3]']", superhero,$200 million[2],$1.215 billion[3]
2013,5,3.0,The Iceman,/wiki/The_Iceman_(film),"[' biographical crime', '$13.5 million[2]', '$4.6 million[3]']", biographical crime,$13.5 million[2],$4.6 million[3]
2013,5,3.0,What Maisie Knew,/wiki/What_Maisie_Knew_(film),"['drama', '$5 million[1]', '$2.7 million']",drama,$5 million[1],$2.7 million
2013,5,10.0,Aftershock,/wiki/Aftershock_(2012_film),"['disaster horror', '$2 million[7]', '$294,696[3]']",disaster horror,$2 million[7],"$294,696[3]"
2013,5,10.0,The Great Gatsby,/wiki/The_Great_Gatsby_(2013_film),"['historical romantic drama', '$105–190 million[2][3]', '$353.6 million[3]']",historical romantic drama,$105–190 million[2][3],$353.6 million[3]
2013,5,10.0,No One Lives,/wiki/No_One_Lives,"[' horror', '$1.6 million', '$974,918[2]']", horror,$1.6 million,"$974,918[2]"
2013,5,10.0,Peeples,/wiki/Peeples_(film),"[' romantic comedy', '$15 million[1]', '$9.3 million[1]']", romantic comedy,$15 million[1],$9.3 million[1]
2013,5,16.0,Star Trek Into Darkness,/wiki/Star_Trek_Into_Darkness,"[' science fiction action', '$185–190\xa0million[2][3]', '$467.4 million[3]']", science fiction action,$185–190 million[2][3],$467.4 million[3]
2013,5,17.0,Frances Ha,/wiki/Frances_Ha,"[' black-and-white comedy-drama', '$3 million[3]', '$11.3 million[3]']", black-and-white comedy-drama,$3 million[3],$11.3 million[3]
2013,5,17.0,The Reluctant Fundamentalist,/wiki/The_Reluctant_Fundamentalist_(film),"['political thriller drama', '$15\xa0million[4][5]', '$2.1 million[6]']",political thriller drama,$15 million[4][5],$2.1 million[6]
2013,5,23.0,The Hangover Part III,/wiki/The_Hangover_Part_III,"[' action comedy', '$103 million[2][3]', '$362 million[3]']", action comedy,$103 million[2][3],$362 million[3]
2013,5,24.0,Before Midnight,/wiki/Before_Midnight,"[' romantic drama', '$3 million[2]', '$23.3 million[3]']", romantic drama,$3 million[2],$23.3 million[3]
2013,5,24.0,Epic,/wiki/Epic_(2013_film),"[' animated fantasy action-adventure', '$93 million[4][5]', '$268.4 million[6]']", animated fantasy action-adventure,$93 million[4][5],$268.4 million[6]
2013,5,24.0,Fast & Furious 6,/wiki/Fast_%26_Furious_6,"['action', '$160–260 million[5][6]', '$788.7 million[7]']",action,$160–260 million[5][6],$788.7 million[7]
2013,5,31.0,After Earth,/wiki/After_Earth,"[' post-apocalyptic action', '$130 million[2][3]', '$243.8 million[3]']", post-apocalyptic action,$130 million[2][3],$243.8 million[3]
2013,5,31.0,Byzantium,/wiki/Byzantium_(film),"['vampire', '€8 million[2]', '$828,284[3]']",vampire,€8 million[2],"$828,284[3]"
2013,5,31.0,The East,/wiki/The_East_(2013_film),"['thriller', '$6.5 million[1]', '$2.4 million[2]']",thriller,$6.5 million[1],$2.4 million[2]
2013,5,31.0,The Kings of Summer,/wiki/The_Kings_of_Summer,"[' independent coming-of-age comedy-drama', '$1.5 million[1]', '$1.4 million[2]']", independent coming-of-age comedy-drama,$1.5 million[1],$1.4 million[2]
2013,5,31.0,Now You See Me,/wiki/Now_You_See_Me_(film),"[' heist', '$75 million[3][1]', '$351.7 million[1]']", heist,$75 million[3][1],$351.7 million[1]
2013,6,7.0,Hello Herman,/wiki/Hello_Herman,"[' drama', '$2 million', '$8,437[2]']", drama,$2 million,"$8,437[2]"
2013,6,7.0,The Internship,/wiki/The_Internship,"[' comedy', '$58 million[2]', '$93.5 million[2]']", comedy,$58 million[2],$93.5 million[2]
2013,6,7.0,The Purge,/wiki/The_Purge_(2013_film),"[' dystopian action horror', '$3 million[3]', '$91.3 million[4]']", dystopian action horror,$3 million[3],$91.3 million[4]
2013,6,7.0,Violet & Daisy,/wiki/Violet_%26_Daisy,"[' crime comedy-drama', '$8 million', '$108,139[1]']", crime comedy-drama,$8 million,"$108,139[1]"
2013,6,12.0,This Is the End,/wiki/This_Is_the_End,"[' apocalyptic comedy horror', '$32–41.9 million[1][3]', '$126.5 million[1]']", apocalyptic comedy horror,$32–41.9 million[1][3],$126.5 million[1]
2013,6,14.0,The Bling Ring,/wiki/The_Bling_Ring,"['crime', '$8.2 million[3]', '$20 million[4]']",crime,$8.2 million[3],$20 million[4]
2013,6,14.0,Man of Steel,/wiki/Man_of_Steel_(film),"['superhero', '$225–258 million[6][7]', '$668 million[1][6]']",superhero,$225–258 million[6][7],$668 million[1][6]
2013,6,21.0,Monsters University,/wiki/Monsters_University,"[' animated comedy', '$200\xa0million[1][2][3]', '$743.6\xa0million[4]']", animated comedy,$200 million[1][2][3],$743.6 million[4]
2013,6,21.0,World War Z,/wiki/World_War_Z_(film),"[' action horror', '$190–269 million[8][9][10]', '$540.5 million[11]']", action horror,$190–269 million[8][9][10],$540.5 million[11]
2013,6,28.0,Copperhead,/wiki/Copperhead_(2013_film),"['drama', '$12 million[1]', '$171,740[2]']",drama,$12 million[1],"$171,740[2]"
2013,6,28.0,The Heat,/wiki/The_Heat_(film),"[' buddy cop action comedy', '$43 million[3]', '$229.9 million[3]']", buddy cop action comedy,$43 million[3],$229.9 million[3]
2013,6,28.0,Hummingbird,/wiki/Hummingbird_(film),"['action crime', '$20 million[4]', '$12.6 million[5]']",action crime,$20 million[4],$12.6 million[5]
2013,6,28.0,White House Down,/wiki/White_House_Down,"[' political action thriller', '$150 million[2]', '$205.4 million[2]']", political action thriller,$150 million[2],$205.4 million[2]
2013,7,3.0,Despicable Me 2,/wiki/Despicable_Me_2,"[' animated comedy', '$76 million[2]', '$971 million[3]']", animated comedy,$76 million[2],$971 million[3]
2013,7,3.0,Kevin Hart: Let Me Explain,/wiki/Kevin_Hart:_Let_Me_Explain,"[' stand-up comedy concert', '$2.5 million[2]', '$32.3 million[1]']", stand-up comedy concert,$2.5 million[2],$32.3 million[1]
2013,7,3.0,The Lone Ranger,/wiki/The_Lone_Ranger_(2013_film),"[' Western action', '$225–250 million[2]', '$260.5 million[3]']", Western action,$225–250 million[2],$260.5 million[3]
2013,7,5.0,Bad Words,/wiki/Bad_Words_(film),"[' black comedy', '$10 million[1]', '$7.8 million[2]']", black comedy,$10 million[1],$7.8 million[2]
2013,7,5.0,The Way Way Back,/wiki/The_Way_Way_Back,"[' coming-of-age comedy-drama', '$5 million[2][3]', '$26.9 million[3]']", coming-of-age comedy-drama,$5 million[2][3],$26.9 million[3]
2013,7,12.0,Fruitvale Station,/wiki/Fruitvale_Station,"[' biographical drama', '$900,000[2]', '$17.4 million[3]']", biographical drama,"$900,000[2]",$17.4 million[3]
2013,7,12.0,Grown Ups 2,/wiki/Grown_Ups_2,"[' comedy', '$80 million[4]', '$247 million[5]']", comedy,$80 million[4],$247 million[5]
2013,7,12.0,Pacific Rim,/wiki/Pacific_Rim_(film),"[' science fiction monster film directed by Guillermo del Toro, starring Charlie Hunnam, Idris Elba, Rinko Kikuchi, Charlie Day, Robert Kazinsky, Max Martini, and Ron Perlman, and the first', '$180–200 million[3]', '$411 million[4]']"," science fiction monster film directed by Guillermo del Toro, starring Charlie Hunnam, Idris Elba, Rinko Kikuchi, Charlie Day, Robert Kazinsky, Max Martini, and Ron Perlman, and the first",$180–200 million[3],$411 million[4]
